442;'JboCLMD7pQ3';'Mirwa (104968-3)';21;3
443;'m8mHBgOewiF';'Muriaza (109383-0)';21;3
444;'h9tFeLEzzFB';'Mwanzaburiga (105951-8)';21;3
445;'xDmRWXA9sMt';'Mwibagi (106013-6)';21;3
446;'n5p1v5Ns5y3';'Nyabange (106629-9)';21;3
447;'QiLFrSrCyTZ';'Nyamika (106725-5)';21;3
448;'udLdow49k7G';'Nyamisisi (106736-2)';21;3
449;'gGapitfOoVC';'Nyankanga (106781-8)';21;3
450;'fwCfaC4Wofu';'Nyasirori (106827-9)';21;3
451;'MFYTuf2MtoS';'Nyegina (106838-6)';21;3
452;'CJ4en7Df7eu';'Rwamkoma (107194-3)';21;3
453;'S8Sx8x6ZRMJ';'Rwamkoma JKT (107195-0)';21;3
454;'kHARiiPMrUd';'Ryamgabo (107207-3)';21;3
455;'DLiJ0sC7Ovb';'Ryamisanga (107208-1)';21;3
456;'WtIynvPKpBm';'Wegero (108355-9)';21;3
457;'FpV41zDNhPR';'Bugoji (100457-1)';22;3
458;'ueefaDhtnhO';'Bugunda (100462-1)';22;3
459;'cw9yLfhLq98';'Buhare (100471-2)';22;3
460;'u4p56fStLhe';'Bukima (100503-2)';22;3
461;'kq3LUzsIYDY';'Busungu (100615-4)';22;3
462;'sk8jFFdSASZ';'Bwai (100645-1)';22;3
463;'yyjhuiEmEMV';'Bweri (100658-4)';22;3
464;'xnmafIffUC5';'Chirorwe (109796-3)';22;3
465;'jrg03Wt4deU';'Chitare (100849-9)';22;3
466;'aSVw4jZpOfY';'Etaro JW (101113-9)';22;3
467;'CvQrG4oilmw';'Iringo (101858-9)';22;3
468;'uSBBNxO3jss';'Kihemba (102739-0)';22;3
469;'y9Kfr5Ie1dv';'Kiriba (103032-9)';22;3
470;'XpN20BDbg9d';'Kome (103287-9)';22;3
471;'QbXo2aX9pYX';'Kurugee (103342-2)';22;3
472;'m37ERPYlARB';'Kwangwa (103384-4)';22;3
473;'vvUKkXgxWuW';'Kwikuba (103416-4)';22;3
474;'ZVkLTkDfCZB';'Magereza (103934-6)';22;3
475;'Nb4CR690bSY';'Makoko (104110-2)';22;3
476;'IWhyi6GOuGe';'Makoko JW (104112-8)';22;3
477;'ffpz9TtfsyU';'Masinono (104413-0)';22;3
478;'rnxyo0mFSg0';'Murangi (105700-9)';22;3
479;'xyaxIMWCfG7';'Musoma (105721-5)';22;3
480;'Mg3DBefnmXg';'Musoma Police (105722-3)';22;3
481;'T62RrpGq2Tw';'Mwalimu Nyerere Medical Centre (109847-4)';22;3
482;'JRY2yNxSH0c';'Mwisenge (106026-8)';22;3
483;'cs4EKkXcu7D';'Nyakatende (106665-3)';22;3
484;'ZaxP3TptVPV';'Nyamatare (106701-6)';22;3
485;'Q2vS9oyYjtr';'Nyambono (106711-5)';22;3
486;'kSqtqq10ZWq';'Nyasho (106826-1)';22;3
487;'oNhc0vSutxg';'Rukuba (107152-1)';22;3
488;'LaUwul5tu0i';'Rusoli (107175-2)';22;3
489;'D8qtPXOYpli';'Rwamulimi (107196-8)';22;3
490;'RYAtwW4EMlo';'Seka (107351-9)';22;3
491;'E3Y31TSTKws';'Suguti (107652-0)';22;3
492;'O1w9ghhmh6a';'Tegeruka (107798-1)';22;3
493;'kQsvdfwfKH6';'Wanyere (108315-3)';22;3
494;'wOMtV2uTpiH';'Baraki (100323-5)';23;3
495;'syHdhbOpoCl';'Bitiryo (100380-5)';23;3
496;'VkR8pe5Fvxo';'Bubombi (100428-2)';23;3
497;'uIckBMaiBcF';'Buganjo (100442-3)';23;3
498;'u7ZjzXZM9Y9';'Bugire (100453-0)';23;3
499;'FfdDQ6P6x2X';'Busanga (100586-7)';23;3
500;'TN1on2SHZAB';'Buturi (100625-3)';23;3
501;'u19UAumuM1W';'Changuge (100736-8)';23;3
502;'CBJ7uM8PQJD';'Chereche (100772-3)';23;3
503;'A7UNzvWfhxE';'Ikoma (101661-7)';23;3
504;'t115z2BQsOi';'Ingri (101810-0)';23;3
505;'GS4n9RWPVTA';'Kibuyi (102633-5)';23;3
506;'s9blK8GtTDY';'Kinesi (102941-2)';23;3
507;'nPpAvHHH0o3';'Kitembe (109836-7)';23;3
508;'hbwuFoDUghy';'Kogaja (103278-8)';23;3
509;'fDRTyYrt2Jc';'Kuruya (103345-5)';23;3
510;'xYgfoqnekY9';'Kwibuse (109697-3)';23;3
511;'had3AeELsPV';'Kyariko (109493-7)';23;3
512;'RZ7WvhPmUBf';'Mang''ore (109686-6)';23;3
513;'FbGt8WwB9WU';'Masike (104408-0)';23;3
514;'kGrlbJDK7I3';'Ng''ope Kamageta (106416-1)';23;3
515;'HWGhCwBJkbm';'Nyahongo (106647-1)';23;3
516;'EwIXHmawsnp';'Nyamagaro (106689-3)';23;3
517;'bvZBFfcrkAE';'Nyambori (106712-3)';23;3
518;'mBZOhoaCKb7';'Nyamusi (106750-3)';23;3
519;'kOkur6ln6ho';'Nyanchabakenye (106756-0)';23;3
520;'qyJrdZod2qm';'Nyasoko (106828-7)';23;3
521;'mZecwQ0cujq';'Nyasoro (106829-5)';23;3
522;'WvJrPEJX1jp';'Ochuna (106881-6)';23;3
523;'GsWFOq5OqD6';'Osiri (106939-2)';23;3
524;'NJj1xQGlvGR';'Panyakoo (106974-9)';23;3
525;'fWJINOmJQE4';'Radienya (107054-9)';23;3
526;'eRkTbGHHYMu';'Raranya (109786-4)';23;3
527;'fSEWhbOBmnJ';'Ruhu (107142-2)';23;3
528;'saXSVYfnDtb';'Rwang''enyi (107199-2)';23;3
529;'mUwwfTaHDLi';'Sakawa (107238-8)';23;3
530;'e56pTHxWyle';'Sokolaboro (107519-1)';23;3
531;'dbJDAASzAdt';'Sota (108497-9)';23;3
532;'md2r2c8l6PY';'Utegi (108201-5)';23;3
533;'RvGbs8BKfnG';'Bonchugu (100406-8)';24;3
534;'ZVbvfJfYKZG';'Bwitengi (100664-2)';24;3
535;'QFD46M0LS59';'Fort - Ikoma (101152-7)';24;3
536;'DS16ADkA09r';'Gantamome (101181-6)';24;3
537;'NQ4IqbA1TfE';'Gesarya (101202-0)';24;3
538;'yx4nfFLxNM0';'Gusuhi (101276-4)';24;3
539;'anmxqs7Yssv';'Iramba (101848-0)';24;3
540;'HZNngge9K6A';'Iseresere (101901-7)';24;3
541;'GTPQqDnhMuL';'Issenye (101934-8)';24;3
542;'GSgUAk5Wi6f';'Itununu (102018-9)';24;3
543;'cY9OcNeo8fd';'Kebanchebanche (102528-7)';24;3
544;'rZ9JjqGtCeS';'kegonga (109025-7)';24;3
545;'VGlecvhSHik';'Kemugesi (102537-8)';24;3
546;'DgoEytzce6M';'Kenyana (102542-8)';24;3
547;'SOkJDiYZU7h';'Kisaka (103061-8)';24;3
548;'OrX7BuF6R1u';'Kitembere (103170-7)';24;3
549;'JOZpaEhl59z';'Kono (103314-1)';24;3
550;'T6CehMWUv9k';'Maburi (103827-2)';24;3
551;'NVHqzhTGq8p';'Machochwe (103835-5)';24;3
552;'t8ndhjAOQRb';'Magange (109030-7)';24;3
553;'KPRhjSjbi3k';'Majimoto (104064-1)';24;3
554;'NV8IanM9uAH';'Masangura (104385-0)';24;3
555;'EBP3dMCNfdN';'Masinki (104412-2)';24;3
556;'vLGUKG47BuY';'Mbalibali (104559-0)';24;3
557;'SCqxSdkke9o';'Merenga (104740-6)';24;3
558;'dRi438szahH';'Miseke (104973-3)';24;3
559;'v85i7039tKe';'Mlimani (108956-4)';24;3
560;'GqrRiLsGODg';'Monuna (105294-3)';24;3
561;'g3DVo6YLLVw';'Mosongo (105313-1)';24;3
562;'sqI7ZxRMitC';'Motukeri (109124-8)';24;3
563;'xbZaXjakmbd';'Mugumu Mahabusu Disp (109223-8)';24;3
564;'sonoULAgQWB';'Mugumu RCH A (105638-1)';24;3
565;'v6qvv6SwHIO';'Mugumu RCH B (105639-9)';24;3
566;'dVB49aTXrG2';'Musati (105718-1)';24;3
567;'DzqKb7glAD3';'Natta (106217-3)';24;3
568;'YMOVWO6Df8b';'Nyakitono (106679-4)';24;3
569;'jsyK0qE9llb';'Nyamatoke (106705-7)';24;3
570;'JLCZYR7c8IB';'Nyambureti (108958-0)';24;3
571;'yjbSNYLiIlB';'Nyamburi (106715-6)';24;3
572;'y9Hl9CQsffV';'Nyamisingisi (106735-4)';24;3
573;'jjciWStuVCn';'Nyamitita (106738-8)';24;3
574;'J6GOLYxYRzW';'Nyankomogo (106783-4)';24;3
575;'sv1j0tHalow';'Nyansurura (106788-3)';24;3
576;'mYGQNJSTErp';'Nyiboko (106849-3)';24;3
577;'pLKLbGFRi1k';'Nyichoka (106850-1)';24;3
578;'zYkQ3pSYzYa';'Nyirongo (109019-0)';24;3
579;'l9yJY53nX6C';'Park- Nyigoti (106979-8)';24;3
580;'mfoCCbvCXa8';'Remung''orori (107082-0)';24;3
581;'sMCRwzGRpVE';'Rigicha (107086-1)';24;3
582;'dNX7JIRQyaV';'Robanda (107092-9)';24;3
583;'fXShl7viRGi';'Rung''abure (107159-6)';24;3
584;'YAWWEXLRJvy';'Rwamchanga (107192-7)';24;3
585;'ydvuQs1azKG';'Seronera National Park (107379-0)';24;3
586;'TIUtF0Fe471';'Tabora B (107700-7)';24;3
587;'F52MMOugPUG';'Tamkeri (108950-7)';24;3
588;'doPeH8Br7hT';'Wagete (108295-7)';24;3
589;'tBFWTbksAip';'Bumera (100559-4)';25;3
590;'Vpc6W518Y17';'Bungurere (100575-0)';25;3
591;'avaNntfwbYZ';'Gamasara (101177-4)';25;3
592;'wl0KCHvPR4K';'Genkuru (101199-8)';25;3
593;'UwMVabkh5RM';'Gibaso (101210-3)';25;3
594;'i0s0fUp9Uw2';'Kenyamanyori Dispensary (109914-2)';25;3
595;'aQuQPj8l1ob';'Kiongera (102985-9)';25;3
596;'a8rk4qnXkhm';'Kitagutiti (103143-4)';25;3
597;'bWijix0AMy0';'KUBITERERE (110796-0)';25;3
598;'iR9E599AJzm';'Magena Dispensary (109917-5)';25;3
599;'lDWLjw7C8GU';'Magoto (103987-4)';25;3
600;'UMq6WTpBtq3';'Mtana (105530-0)';25;3
601;'nFBSETZfxNb';'Muriba (105702-5)';25;3
602;'m4h6aPc9hEp';'NYABISAGA (110797-8)';25;3
603;'AkqmYtciPaQ';'Nyamongo (106743-8)';25;3
604;'K02QBVDjwaB';'Nyamwaga (106751-1)';25;3
605;'B55P2HLcEPR';'Nyangoto (106774-3)';25;3
606;'jjADYsxelZb';'Nyantira (106791-7)';25;3
607;'SIWNFCxlTBI';'Nyarwana (106813-9)';25;3
608;'sWYtxb9lXp8';'Nyasaricha (106819-6)';25;3
609;'WVNUgx5IIXx';'Prison (109662-7)';25;3
610;'DeKAE0uqTVG';'Sirari (107497-0)';25;3
611;'K5ejI2x9H5M';'Surubu (107684-3)';25;3
612;'kqrtQzpK5Sd';'Tarime Government Hospital (109895-3)';25;3
613;'FOvPbBYfDp2';'Chagongwe (100694-9)';26;3
614;'xl0BeoEJEzR';'Chakwale (100699-8)';26;3
615;'VWhg5tfQr1q';'Chogoali (100871-3)';26;3
616;'TUhC9quv24a';'Gairo (101168-3)';26;3
617;'EELPOO54sKz';'Idibo (101478-6)';26;3
618;'HzAUPTuJHlc';'Iyogwe (102044-5)';26;3
619;'RbnGWz8J0Sn';'Kibedya (102591-5)';26;3
620;'MVOkKsSWvWQ';'Leshata (103486-7)';26;3
621;'MxxYssvNvgT';'Mandege (104227-4)';26;3
622;'bjeBcf5lVwx';'Masenge (104395-9)';26;3
623;'kNFYqVADh4r';'Mkobwe (105081-4)';26;3
624;'BPSUm4xEAih';'Msingisi (105474-1)';26;3
625;'IJZDIoO536x';'nguyami (109896-1)';26;3
626;'MapV9GGuZTx';'Nongwe (106567-1)';26;3
627;'WDLp6g6T69C';'Rubeho (107123-2)';26;3
628;'ZTAAcsMHzQZ';'Chisano (100843-2)';27;3
629;'XAfyxAN7pyH';'Chita JKT (100847-3)';27;3
630;'gaegz56Guk8';'Chita Rural (100848-1)';27;3
631;'MqQggdJQhWv';'Idete (101473-7)';27;3
632;'iViGhVZ69jl';'Idete Prison (101476-0)';27;3
633;'QOJICjFVCMF';'Ipinde (101831-6)';27;3
634;'C1P6S4avEeI';'Kibaoni (102583-2)';27;3
635;'Pxtc4iF0uz3';'Kiberege (102595-6)';27;3
636;'VfRluY1GQHe';'KIBEREGE DISPENSARY (110377-9)';27;3
637;'txnBNzSdMb4';'Kiberege Prison (102596-4)';27;3
638;'xYDv9rPMdXI';'Kilombero Sugar (102873-7)';27;3
639;'FIYhXPlQO5Q';'Lugongole (103652-4)';27;3
640;'dw5nfc56NdI';'Mang''ula (104264-7)';27;3
641;'Nwex2g0p1lJ';'Michenga (104816-4)';27;3
642;'ftW07P06vS8';'Mkamba (105045-9)';27;3
643;'OxWli4RZlTx';'Mkangawalo (105052-5)';27;3
644;'JW8O755aPZJ';'Mlimba (105207-5)';27;3
645;'RFBg1xs304G';'Mngeta (105250-5)';27;3
646;'ZEK51PCbVLr';'Msolwa A (105487-3)';27;3
647;'av7IcOiasKF';'Msolwa Game Reserve (105488-1)';27;3
648;'SMVNHIVnqW8';'Msolwa Station (105490-7)';27;3
649;'sGC50gQrlfq';'Namwawala (106160-5)';27;3
650;'yU9qePUmmfY';'Sagamanganga (107227-1)';27;3
651;'Avqbc6k5Zlu';'Sanje (107291-7)';27;3
652;'uDjjwfotDQV';'Signali (108482-1)';27;3
653;'GTp77rrKH3A';'Sonjo (107551-4)';27;3
654;'WuOylC02vat';'TANESCO Kidatu (107741-1)';27;3
655;'KNFCOO1qaiQ';'TANESCO Kihansi (107742-9)';27;3
656;'gUu7aYwHXDQ';'Tanganyika Masagati (107751-0)';27;3
657;'b249hzn3Im3';'TAZARA (107791-6)';27;3
658;'Qs6Zcun2WdN';'Uchindile (108000-1)';27;3
659;'bwN7aCszauy';'Utengule (108206-4)';27;3
660;'dGrM2EnWSr6';'Chanzuru (100746-7)';28;3
661;'xPxKFCQx0uJ';'Chonwe (100883-8)';28;3
662;'s3fhqOZn886';'Dakawa (100945-5)';28;3
663;'ayOtmQPekYE';'Dumila (101039-6)';28;3
664;'UtrJQ6LtHlc';'Dumila Mission (101040-4)';28;3
665;'gVU7Dq0E94l';'Ilonga (101757-3)';28;3
666;'Bwa6MP8VS0g';'Ilonga TTC (101760-7)';28;3
667;'eDcKcf39JZn';'Itaragwe (108526-5)';28;3
668;'fuyWI3WBQSv';'Kidete (102658-2)';28;3
669;'PY5kVL81fhO';'Kidodi (102662-4)';28;3
670;'Vemp3U8KJcA';'Kidogobasi (102664-0)';28;3
671;'SijhLCKh0sa';'Kilangali (102818-2)';28;3
672;'RSTwP7Svsfw';'Kilombero Sugar company (102118-7)';28;3
673;'V1ni8qmazDE';'Kilosa (102877-8)';28;3
674;'js0UlunI7lD';'Kimamba (102892-7)';28;3
675;'qW9AD8Jd7ia';'kisongwe (110837-2)';28;3
676;'CCf6feGvjWg';'Kitange (103161-6)';28;3
677;'CIjlzmsRobv';'Kitete (103176-4)';28;3
678;'fk1xw5YEjjU';'Kitete Msindizi (103178-0)';28;3
679;'e9pLVFcFtwA';'Kivungu (103218-4)';28;3
680;'k2sT2TdM8dl';'Lumuma (103714-2)';28;3
681;'Rb5cqFYMuA1';'Magereza Kilosa (103956-9)';28;3
682;'kTTWpnyVYlO';'Magole (103974-2)';28;3
683;'woIPKgjcqtk';'Magomeni (103978-3)';28;3
684;'qeHqWah0XEq';'Magubike (103992-4)';28;3
685;'nvpoHrQgRoI';'Malolo (104186-2)';28;3
686;'ewmJUaXb2sy';'Mamboya (104208-4)';28;3
687;'rydUX6FQxOL';'Mbamba (104563-2)';28;3
688;'Tn3XknJriQM';'Mhenda (104802-4)';28;3
689;'EMAWOeiCvg1';'Mikumi (104913-9)';28;3
690;'R2svjq55Cor';'Mikumi CVM (104914-7)';28;3
691;'xMRAj6N66re';'Mikumi Msimba (104916-2)';28;3
692;'E1laH8TELRR';'Mikumi National Park (104917-0)';28;3
693;'eYYxMfaE1q0';'Msimba (105466-7)';28;3
694;'ospVNAUhaoF';'Msowero (105502-9)';28;3
695;'rUhFF0OIhhR';'Mtumbatu (105599-5)';28;3
696;'h2mlIzN8UBg';'Munisagara (105693-6)';28;3
697;'bNcwI1P7ldv';'Mvumi (105772-8)';28;3
698;'yjj1xvrJxZN';'Mwasa (105962-5)';28;3
699;'PSl6idWa72C';'Rudewa (107126-5)';28;3
700;'qPGmgoriKzq';'Ruhembe (107139-8)';28;3
701;'eC4YHCTAMa5';'Tindiga (107828-6)';28;3
702;'XcSoxtXiwzI';'Twatwatwa (107965-6)';28;3
703;'b4vB9GpvsRB';'Ulaya (108070-4)';28;3
704;'Ly44SXMM3LW';'Uleling''ombe (108072-0)';28;3
705;'AWGnftLwfzV';'Unone (108107-4)';28;3
706;'bFlXMGLBWaK';'Vidunda (108250-2)';28;3
707;'pyaZA7SOSJ3';'Zombo (108426-8)';28;3
708;'gll45UF1vsP';'Bungu (100570-1)';29;3
709;'HsFoVEUeXc5';'Bwakira Chini (100646-9)';29;3
710;'VwXol3Clzw1';'Bwakwira Juu (100647-7)';29;3
711;'TYPb2HualeY';'Changa (100732-7)';29;3
712;'wfLdT1uwmp5';'Diguzi (100975-2)';29;3
713;'Wcf7BFsm0Wn';'Diguzi (110422-3)';29;3
714;'H7OUjPbnJhM';'Duthumi (101043-8)';29;3
715;'hQBvDU1GPus';'Fulwe (101159-2)';29;3
716;'O05am6BkG5L';'Kalundwa (102263-1)';29;3
717;'ApMdV6EgolX';'Kibogwa (102615-2)';29;3
718;'Qip5BpDppqu';'Kibogwa (110423-1)';29;3
719;'exnsNr3ipUv';'Kibogwa (110424-9)';29;3
720;'PIrCwkd2Bru';'Kibungo Juu (102629-3)';29;3
721;'njiFF3UwKJw';'Kibungo juu (110433-0)';29;3
722;'TzA41MBLkHy';'Kibungo kungwe (102630-1)';29;3
723;'F4CI2cLzldg';'Kibwe (110317-5)';29;3
724;'CWHOwDvd4KB';'Kichangani (102643-4)';29;3
725;'orZK1qbizkh';'Kidunda (102671-5)';29;3
726;'hip6puPJ0Lc';'Kihonda (102744-0)';29;3
727;'wtKO320AhS4';'Kihonda Magereza (102745-7)';29;3
728;'MItG1WyJBNN';'Kikundi (102798-6)';29;3
729;'VVlTlx7OahS';'Kilakala (102809-1)';29;3
730;'mLF8I88d4fM';'Kilakala Secondary (102810-9)';29;3
731;'Edu6ESpd7l6';'Kingolwira (102949-5)';29;3
732;'U54uNCweMaU';'Kinole (102959-4)';29;3
733;'JL69FvNYFsz';'Kinonko (102964-4)';29;3
734;'qG0OitvSEFF';'Kinonko JWTZ (102965-1)';29;3
735;'lPzVTqREdml';'Kiroka (103038-6)';29;3
736;'gxtbSPcq5b7';'Kisaki Gomero (103065-9)';29;3
737;'qSYogycp63n';'Kisaki Station (103064-2)';29;3
738;'fZovWXuIn0T';'Kisemu (103085-7)';29;3
739;'kYdaNOL5sCR';'Kiwege (103231-7)';29;3
740;'kZX32d1kXmp';'Kizinga (103248-1)';29;3
741;'ZZ1T72VCU4C';'Kizuka JWTZ (103254-9)';29;3
742;'j5ob11Hmspd';'Kolero (103281-2)';29;3
743;'HXxDJ3W1gr0';'Konga (110429-8)';29;3
744;'EM8d2POXzCl';'Kongwa (103310-9)';29;3
745;'NyqSdtpNVDv';'Legeza mwendo (110313-4)';29;3
746;'lr3jCdNZXhy';'Luhungo (110255-7)';29;3
747;'CyYm4d5FbnC';'Lumba Chini (103706-8)';29;3
748;'RucUvF2rpqY';'Lundi (103718-3)';29;3
749;'OAgD1TGCEgt';'Mafiga (110290-4)';29;3
750;'GelECqpDrRq';'Magadu (103890-0)';29;3
751;'zObHvdysUo2';'Magereza Mkoa (103936-1)';29;3
752;'QqN56mtQRXF';'Magogoni (103973-4)';29;3
753;'m4X7YJOekNW';'Malipula (104181-3)';29;3
754;'O9ALUcg5Mc4';'Matambwe Game Reserve. (108528-1)';29;3
755;'o7drEgmvuo0';'Matuli (110801-8)';29;3
756;'UmTWiMyWxqy';'Mazimbu (110309-2)';29;3
757;'u4l5KiIKjKU';'Mbete (110166-6)';29;3
758;'aeuoh3OAyOZ';'Mfumbwe (104758-8)';29;3
759;'W4vWKO7BTeO';'Mifulu (104871-9)';29;3
760;'dKwTytBqVmO';'Mikese (104898-2)';29;3
761;'Rp5w1iKsIZY';'Mji Mpya (105025-1)';29;3
762;'Q07sM1JEQif';'Mkambarani (105048-3)';29;3
763;'nrZId8SMRCz';'Mkoya (105118-4)';29;3
764;'BdYNAsaVhKV';'Mkuyuni (105157-2)';29;3
765;'wlb05mFULIz';'Mkuyuni (110708-5)';29;3
766;'HNG8h6rY3Yz';'Mlilingwa (105206-7)';29;3
767;'DFHlGTZHWZy';'Mlono (105214-1)';29;3
768;'CbgUQ6utVLV';'Mngazi (105249-7)';29;3
769;'spJQ0yGlpjo';'Morogoro (105299-2)';29;3
770;'Xoh6Hl3NNBM';'Morogoro TTC (102729-1)';29;3
771;'FEbpQaToCib';'Msonge (105494-9)';29;3
772;'JOusYvGPibk';'Mtego wa Simba (105544-1)';29;3
773;'nibaBN3LNUU';'Mtombozi (110399-3)';29;3
774;'ej1A5QDTNVk';'Mvuha (110410-8)';29;3
775;'yAQocrxBmjW';'Mwembesongo (105999-7)';29;3
776;'Rs7Qe5rWa9x';'Mzinga (110299-5)';29;3
777;'YfnWVrct4cK';'Ngerengere (106374-2)';29;3
778;'vflkPK5rrp0';'Nyarutanga (110581-6)';29;3
779;'LgRJN8F2jq2';'Nyingwa (106854-3)';29;3
780;'ibVmetWzwOi';'Pangawe CMH (106971-5)';29;3
781;'Crr7gnojOiM';'Pangawe JWTZ (106972-3)';29;3
782;'QZawvTO82M8';'Pangawe Sisal (106973-1)';29;3
783;'VNAg7LhkfWB';'Police FFU (107012-7)';29;3
784;'MMISdaO9qai';'Presybterian Seminary (110812-5)';29;3
785;'EHXmRmz9iSd';'Sabasaba (107215-6)';29;3
786;'UYaUX78dCjA';'Sangasanga (110803-4)';29;3
787;'HlkDaTQg4yN';'Seregete B (110802-6)';29;3
788;'hFANKX3GlvR';'SUA (107647-0)';29;3
789;'kDOh3uh8NTc';'Tawa (110356-3)';29;3
790;'RHUnUkDCRQS';'Towero (110227-6)';29;3
791;'xC7mRTD1izo';'TRC (107882-3)';29;3
792;'jhJsChaz8gU';'TTPL (110311-8)';29;3
793;'T44KqldbEuO';'Tulo (110398-5)';29;3
794;'F40bqUGRxaA';'Tungi (108484-7)';29;3
795;'dforvPwJl29';'Tununguo (110421-5)';29;3
796;'ZO9NPuHw8iE';'Uhuru (108543-0)';29;3
797;'BKpvkGk3eFH';'Ujenzi Mkoa (110811-7)';29;3
798;'RGho0sSEeTh';'Umati Clinic (108094-4)';29;3
799;'md1qNIWzY6e';'Uponda (110579-0)';29;3
800;'VflfurzAShJ';'Vituli (110021-3)';29;3
801;'IS2GaYPiCmL';'Bunduki (100568-5)';30;3
802;'G05bukrxooH';'Chazi (100755-8)';30;3
803;'uGu3gxPBfVo';'Dihinda (100977-8)';30;3
804;'bvBFHyciCDE';'Doma (100993-5)';30;3
805;'nbOnBReWw1o';'Hembeti (101352-3)';30;3
806;'sZexitlAsP4';'Homboza (101384-6)';30;3
807;'qlNQHQgiJxn';'Kambala (102279-7)';30;3
808;'rcbPFMpRjn7';'Kanga (102316-7)';30;3
809;'IxjTAIAnCxJ';'Kibati (102589-9)';30;3
810;'QprzaycdP6z';'Kibuko (102624-4)';30;3
811;'w3b8PbooBqj';'Kihondo (102746-5)';30;3
812;'sNz9R1sLmBC';'Kinda (102934-7)';30;3
813;'GXqc1jxyPH1';'Kododo (103277-0)';30;3
814;'eUJWSXuWEpE';'Luale (103601-1)';30;3
815;'rcTFKWrPCJZ';'Lubungo B (103615-1)';30;3
816;'v2gRkZly0nm';'Lukenge (103689-6)';30;3
817;'PP9qHoxuY3J';'Lukunguni (103697-9)';30;3
818;'x9jNyhHWC8H';'Lusanga (103751-4)';30;3
819;'CCqGQzJxXxh';'Magali (103895-9)';30;3
820;'tIgvFkrMGta';'Maharaka (104012-0)';30;3
821;'YB2xVV9AkwO';'Makuyu (104151-6)';30;3
822;'P3hRKK6tqpA';'Mangae (104243-1)';30;3
823;'qelfECONaMX';'Maskati (104416-3)';30;3
824;'hcAVDPUb0DF';'Matale (104439-5)';30;3
825;'jRD8EaDtxZB';'Melela (104725-7)';30;3
826;'HtYqZAE3g0f';'Mgeta (104776-0)';30;3
827;'EyjXCsL6qW4';'Mhale (104798-4)';30;3
828;'Sp5tvTSRyXv';'Mkata Kijijini (105061-6)';30;3
829;'NHJ28GCZrW3';'Mkata Ranch (105062-4)';30;3
830;'XRe8wF6BMAr';'Mkindo (105072-3)';30;3
831;'lPDX7IdhuEX';'Mongwe (105293-5)';30;3
832;'t4sjgf0pFTz';'Msolokelo (105485-7)';30;3
833;'KGZSlV2UDis';'Msongozi (105496-4)';30;3
834;'RhyG0GLFPs5';'Mvomero (105767-8)';30;3
835;'kCLsngeRsbT';'Mziha (106051-6)';30;3
836;'fFYqBWIaEtL';'Mzumbe (106056-5)';30;3
837;'C6bv7l5Fl5j';'Ndole (106261-1)';30;3
838;'yh6qHSda1I5';'Nyandira (106761-0)';30;3
839;'Z5nZOmpRYle';'Pandambili (106960-8)';30;3
840;'dA032jK1ybw';'Peko misegese (106985-5)';30;3
841;'UCQiLqW7hT2';'Pemba (106986-3)';30;3
842;'KD7BgEpZFFO';'Tangeni (107755-1)';30;3
843;'iQsnYt0Qgcv';'Tchenzema (107795-7)';30;3
844;'YyWQJJp0YIH';'Turiani (108485-4)';30;3
845;'QTU9UffGnmX';'Wami Dakawa (108305-4)';30;3
846;'lLPZX6ypjLT';'Wami Kuu (108306-2)';30;3
847;'MSdBCBM2MzS';'Wami Vijana (108308-8)';30;3
848;'MyTLlowhP5T';'Narunga (108583-6)';31;3
849;'TBBR1ARdRhv';'Chikuti (100809-3)';32;3
850;'VpSgZoo6jLs';'Chirombora (100842-4)';32;3
851;'junkOYr16rK';'Ebuyu (101056-0)';32;3
852;'D9cHNKUaNUN';'Igawa (101534-6)';32;3
853;'UiwKKo36p3H';'Ihowanja (101621-1)';32;3
854;'R0vy1htSIDo';'Ilonga (101758-1)';32;3
855;'yVpqdDJqF9n';'Iragua (101844-9)';32;3
856;'JxgESEdKqjC';'Isongo (101926-4)';32;3
857;'u8gG91s32NH';'Isyaga (101944-7)';32;3
858;'LuZ9kTv910F';'Itete (101976-9)';32;3
859;'mgahaUYejm6';'Ketaketa (102547-7)';32;3
860;'gMsk0ExdEeH';'Kichangani (102642-6)';32;3
861;'isEPu41legp';'Kilosa Mpepo (102879-4)';32;3
862;'vWzTWYyWfYf';'Kiswago (103140-0)';32;3
863;'jm9hHhDTqeI';'Kivukoni (110409-0)';32;3
864;'li49pRMZ5Oi';'Lukande (103681-3)';32;3
865;'RhMQurgNF8m';'Lupiro (103741-5)';32;3
866;'fAVJUsqcPvf';'Mahenge (104019-5)';32;3
867;'Lue2jd6tlae';'Malinyi (104180-5)';32;3
868;'viluaDfjHfz';'Mbuga (104642-4)';32;3
869;'IUKXv4de2oC';'Msogezi (105484-0)';32;3
870;'z2NI4X49npP';'Mtimbira (105561-5)';32;3
871;'JRq3PmBUyYA';'Mwaya (105984-9)';32;3
872;'VZEALyaDFFE';'Nakafulu (106083-9)';32;3
873;'YrxyznCPZFv';'Ngombo (106406-2)';32;3
874;'DrQFd7X6q6T';'Sofi Majiji (107510-0)';32;3
875;'cjlpTr3KI7t';'Tanga (108483-9)';32;3
876;'ljaYCirMsQI';'663 KJ (100022-3)';33;3
877;'NyvHZsdxGq1';'Buzuruga (100642-8)';33;3
